Loading mpi version 2021.6.0
===================================================================================
SLURM Job ID:            7343278
Submit time:             Tue Apr 14 02:36:56 BST 2026 (Unix Epoch time: 1776130616)
Start time:              Tue Apr 14 02:36:57 BST 2026 (Unix Epoch time: 1776130617)
No. nodes:               1
No. tasks:               40
Job name:                Assignment4Parallelism
Account:                 teaching
QoS:                     teaching
Partition (queue):       teaching
Submit directory:        /users/gmb22123/PH510/Assignment4/Parallelism
Script name:             /users/gmb22123/PH510/Assignment4/Parallelism/jobscript.sh
Master node:             wee09
Nodes used:              wee09
Task distribution:       
===================================================================================

T=2.52, E=-1.09, M=0.32, E2=1.21, Cv=0.85
T=2.59, E=-1.05, M=0.31, E2=1.13, Cv=0.84
T=2.66, E=-0.98, M=0.24, E2=0.97, Cv=0.69
T=2.72, E=-0.94, M=0.23, E2=0.90, Cv=0.58
T=2.79, E=-0.91, M=0.21, E2=0.84, Cv=0.56
T=2.86, E=-0.88, M=0.21, E2=0.79, Cv=0.48
T=2.93, E=-0.85, M=0.19, E2=0.74, Cv=0.44
T=3.00, E=-0.82, M=0.16, E2=0.69, Cv=0.38
Ising Model - Lattice Size: 16, Number of processors: 4 ---------------------------------------
Ising Model - Lattice Size: 16, Timing: 15.73 seconds. -------------
T=0.50, E=-1.71, M=0.32, E2=2.93, Cv=2.17
T=0.53, E=-1.69, M=0.35, E2=2.84, Cv=1.55
T=0.57, E=-1.67, M=0.58, E2=2.79, Cv=1.26
T=0.60, E=-1.65, M=0.40, E2=2.71, Cv=1.78
T=0.64, E=-1.64, M=0.20, E2=2.68, Cv=0.87
T=0.67, E=-1.62, M=0.18, E2=2.62, Cv=0.74
T=0.71, E=-1.58, M=0.17, E2=2.48, Cv=1.38
T=0.74, E=-1.55, M=0.67, E2=2.39, Cv=1.68
T=0.78, E=-1.53, M=0.01, E2=2.34, Cv=0.98
T=0.81, E=-1.51, M=0.29, E2=2.29, Cv=1.00
T=0.84, E=-1.48, M=0.20, E2=2.18, Cv=1.29
T=0.88, E=-1.45, M=0.35, E2=2.10, Cv=1.08
T=0.91, E=-1.43, M=0.32, E2=2.06, Cv=1.05
T=0.95, E=-1.39, M=0.18, E2=1.93, Cv=1.56
T=0.98, E=-1.34, M=0.20, E2=1.81, Cv=1.56
T=1.02, E=-1.31, M=0.06, E2=1.73, Cv=1.12
T=1.05, E=-1.28, M=0.33, E2=1.63, Cv=1.20
T=1.09, E=-1.23, M=0.27, E2=1.52, Cv=1.78
T=1.12, E=-1.17, M=0.17, E2=1.37, Cv=1.71
T=1.16, E=-1.13, M=0.06, E2=1.28, Cv=1.60
T=1.19, E=-1.08, M=0.12, E2=1.17, Cv=1.35
T=1.22, E=-1.04, M=0.11, E2=1.08, Cv=1.00
T=1.26, E=-0.97, M=0.07, E2=0.95, Cv=1.08
T=1.29, E=-0.94, M=0.13, E2=0.89, Cv=0.91
T=1.33, E=-0.91, M=0.04, E2=0.82, Cv=0.80
T=1.36, E=-0.87, M=0.03, E2=0.76, Cv=0.84
T=1.40, E=-0.87, M=0.05, E2=0.76, Cv=0.77
T=1.43, E=-0.83, M=0.03, E2=0.69, Cv=0.72
T=1.47, E=-0.81, M=0.01, E2=0.65, Cv=0.72
T=1.50, E=-0.78, M=0.04, E2=0.62, Cv=0.67
XY Model - Lattice Size: 16, Number of processors: 4------------------------------------------
XY Model - Lattice Size: 16, Timing: 45.17 seconds ------------------------
T=1.00, E=-1.92, M=0.79, E2=3.70, Cv=4.61
T=1.07, E=-1.92, M=0.81, E2=3.69, Cv=4.18
T=1.14, E=-1.93, M=0.84, E2=3.74, Cv=3.29
T=1.21, E=-1.98, M=0.98, E2=3.91, Cv=0.66
T=1.28, E=-1.92, M=0.86, E2=3.70, Cv=2.91
T=1.34, E=-1.98, M=0.99, E2=3.90, Cv=0.17
T=1.41, E=-1.81, M=0.64, E2=3.30, Cv=4.19
T=1.48, E=-1.95, M=0.99, E2=3.82, Cv=0.21
T=1.55, E=-1.94, M=0.98, E2=3.77, Cv=0.27
T=1.62, E=-1.91, M=0.96, E2=3.65, Cv=0.60
T=1.69, E=-1.87, M=0.91, E2=3.51, Cv=1.40
T=1.76, E=-1.87, M=0.96, E2=3.51, Cv=0.48
T=1.83, E=-1.84, M=0.95, E2=3.40, Cv=0.60
T=1.90, E=-1.75, M=0.85, E2=3.09, Cv=1.72
T=1.97, E=-1.75, M=0.90, E2=3.09, Cv=1.00
T=2.03, E=-1.72, M=0.90, E2=2.97, Cv=0.77
T=2.10, E=-1.67, M=0.87, E2=2.82, Cv=0.97
T=2.17, E=-1.57, M=0.81, E2=2.47, Cv=1.21
T=2.24, E=-1.42, M=0.64, E2=2.05, Cv=2.03
T=2.31, E=-1.39, M=0.65, E2=1.97, Cv=1.57
T=2.38, E=-1.25, M=0.52, E2=1.60, Cv=1.26
